prime,resonance,mod12,gap,nearest_target,distance
686801,0.000000,5,36,78125,608676.0
686837,0.000000,5,6,78125,608712.0
686843,0.000000,11,20,78125,608718.0
686863,0.000000,7,16,78125,608738.0
686879,0.000000,11,12,78125,608754.0
686891,0.000000,11,2,78125,608766.0
686893,0.000000,1,4,78125,608768.0
686897,0.000000,5,14,78125,608772.0
686911,0.000000,7,36,78125,608786.0
686947,0.000000,7,16,78125,608822.0
686963,0.000000,11,6,78125,608838.0
686969,0.000000,5,2,78125,608844.0
686971,0.000000,7,6,78125,608846.0
686977,0.000000,1,12,78125,608852.0
686989,0.000000,1,4,78125,608864.0
686993,0.000000,5,14,78125,608868.0
687007,0.000000,7,6,78125,608882.0
687013,0.000000,1,4,78125,608888.0
687017,0.000000,5,2,78125,608892.0
687019,0.000000,7,4,78125,608894.0
687023,0.000000,11,8,78125,608898.0
687031,0.000000,7,10,78125,608906.0
687041,0.000000,5,20,78125,608916.0
687061,0.000000,1,12,78125,608936.0
687073,0.000000,1,10,78125,608948.0
687083,0.000000,11,18,78125,608958.0
687101,0.000000,5,6,78125,608976.0
687107,0.000000,11,2,78125,608982.0
687109,0.000000,1,12,78125,608984.0
687121,0.000000,1,10,78125,608996.0
687131,0.000000,11,8,78125,609006.0
687139,0.000000,7,12,78125,609014.0
687151,0.000000,7,10,78125,609026.0
687161,0.000000,5,2,78125,609036.0
687163,0.000000,7,16,78125,609038.0
687179,0.000000,11,44,78125,609054.0
687223,0.000000,7,10,78125,609098.0
687233,0.000000,5,44,78125,609108.0
687277,0.000000,1,12,78125,609152.0
687289,0.000000,1,10,78125,609164.0
687299,0.000000,11,8,78125,609174.0
687307,0.000000,7,4,78125,609182.0
687311,0.000000,11,6,78125,609186.0
687317,0.000000,5,14,78125,609192.0
687331,0.000000,7,10,78125,609206.0
687341,0.000000,5,2,78125,609216.0
687343,0.000000,7,16,78125,609218.0
687359,0.000000,11,24,78125,609234.0
687383,0.000000,11,6,78125,609258.0
687389,0.000000,5,8,78125,609264.0
687397,0.000000,1,6,78125,609272.0
687403,0.000000,7,10,78125,609278.0
687413,0.000000,5,18,78125,609288.0
687431,0.000000,11,2,78125,609306.0
687433,0.000000,1,4,78125,609308.0
687437,0.000000,5,6,78125,609312.0
687443,0.000000,11,14,78125,609318.0
687457,0.000000,1,4,78125,609332.0
687461,0.000000,5,12,78125,609336.0
687473,0.000000,5,8,78125,609348.0
687481,0.000000,1,18,78125,609356.0
687499,0.000000,7,18,78125,609374.0
687517,0.000000,1,4,78125,609392.0
687521,0.000000,5,2,78125,609396.0
687523,0.000000,7,18,78125,609398.0
687541,0.000000,1,10,78125,609416.0
687551,0.000000,11,8,78125,609426.0
687559,0.000000,7,22,78125,609434.0
687581,0.000000,5,12,78125,609456.0
687593,0.000000,5,30,78125,609468.0
687623,0.000000,11,14,78125,609498.0
687637,0.000000,1,4,78125,609512.0
687641,0.000000,5,6,78125,609516.0
687647,0.000000,11,32,78125,609522.0
687679,0.000000,7,4,78125,609554.0
687683,0.000000,11,8,78125,609558.0
687691,0.000000,7,16,78125,609566.0
687707,0.000000,11,14,78125,609582.0
687721,0.000000,1,16,78125,609596.0
687737,0.000000,5,12,78125,609612.0
687749,0.000000,5,18,78125,609624.0
687767,0.000000,11,6,78125,609642.0
687773,0.000000,5,6,78125,609648.0
687779,0.000000,11,8,78125,609654.0
687787,0.000000,7,22,78125,609662.0
687809,0.000000,5,14,78125,609684.0
687823,0.000000,7,6,78125,609698.0
687829,0.000000,1,10,78125,609704.0
687839,0.000000,11,8,78125,609714.0
687847,0.000000,7,46,78125,609722.0
687893,0.000000,5,8,78125,609768.0
687901,0.000000,1,16,78125,609776.0
687917,0.000000,5,6,78125,609792.0
687923,0.000000,11,8,78125,609798.0
687931,0.000000,7,18,78125,609806.0
687949,0.000000,1,12,78125,609824.0
687961,0.000000,1,16,78125,609836.0
687977,0.000000,5,26,78125,609852.0
688003,0.000000,7,10,78125,609878.0
688013,0.000000,5,14,78125,609888.0
688027,0.000000,7,4,78125,609902.0
688031,0.000000,11,32,78125,609906.0
688063,0.000000,7,4,78125,609938.0
688067,0.000000,11,6,78125,609942.0
688073,0.000000,5,14,78125,609948.0
688087,0.000000,7,10,78125,609962.0
688097,0.000000,5,14,78125,609972.0
688111,0.000000,7,22,78125,609986.0
688133,0.000000,5,6,78125,610008.0
688139,0.000000,11,8,78125,610014.0
688147,0.000000,7,12,78125,610022.0
688159,0.000000,7,28,78125,610034.0
688187,0.000000,11,14,78125,610062.0
688201,0.000000,1,16,78125,610076.0
688217,0.000000,5,6,78125,610092.0
688223,0.000000,11,26,78125,610098.0
688249,0.000000,1,4,78125,610124.0
688253,0.000000,5,24,78125,610128.0
688277,0.000000,5,20,78125,610152.0
688297,0.000000,1,12,78125,610172.0
688309,0.000000,1,24,78125,610184.0
688333,0.000000,1,6,78125,610208.0
688339,0.000000,7,18,78125,610214.0
688357,0.000000,1,22,78125,610232.0
688379,0.000000,11,14,78125,610254.0
688393,0.000000,1,4,78125,610268.0
688397,0.000000,5,6,78125,610272.0
688403,0.000000,11,8,78125,610278.0
688411,0.000000,7,12,78125,610286.0
688423,0.000000,7,10,78125,610298.0
688433,0.000000,5,14,78125,610308.0
688447,0.000000,7,4,78125,610322.0
688451,0.000000,11,2,78125,610326.0
688453,0.000000,1,24,78125,610328.0
688477,0.000000,1,34,78125,610352.0
688511,0.000000,11,20,78125,610386.0
688531,0.000000,7,12,78125,610406.0
688543,0.000000,7,18,78125,610418.0
688561,0.000000,1,12,78125,610436.0
688573,0.000000,1,18,78125,610448.0
688591,0.000000,7,30,78125,610466.0
688621,0.000000,1,6,78125,610496.0
688627,0.000000,7,4,78125,610502.0
688631,0.000000,11,6,78125,610506.0
688637,0.000000,5,20,78125,610512.0
688657,0.000000,1,4,78125,610532.0
688661,0.000000,5,8,78125,610536.0
688669,0.000000,1,10,78125,610544.0
688679,0.000000,11,18,78125,610554.0
688697,0.000000,5,20,78125,610572.0
688717,0.000000,1,12,78125,610592.0
688729,0.000000,1,4,78125,610604.0
688733,0.000000,5,8,78125,610608.0
688741,0.000000,1,6,78125,610616.0
688747,0.000000,7,10,78125,610622.0
688757,0.000000,5,6,78125,610632.0
688763,0.000000,11,14,78125,610638.0
688777,0.000000,1,6,78125,610652.0
688783,0.000000,7,16,78125,610658.0
688799,0.000000,11,14,78125,610674.0
688813,0.000000,1,48,78125,610688.0
688861,0.000000,1,6,78125,610736.0
688867,0.000000,7,4,78125,610742.0
688871,0.000000,11,18,78125,610746.0
688889,0.000000,5,18,78125,610764.0
688907,0.000000,11,32,78125,610782.0
688939,0.000000,7,12,78125,610814.0
688951,0.000000,7,6,78125,610826.0
688957,0.000000,1,12,78125,610832.0
688969,0.000000,1,10,78125,610844.0
688979,0.000000,11,20,78125,610854.0
688999,0.000000,7,22,78125,610874.0
689021,0.000000,5,12,78125,610896.0
689033,0.000000,5,8,78125,610908.0
689041,0.000000,1,22,78125,610916.0
689063,0.000000,11,8,78125,610938.0
689071,0.000000,7,6,78125,610946.0
689077,0.000000,1,4,78125,610952.0
689081,0.000000,5,8,78125,610956.0
689089,0.000000,1,4,78125,610964.0
689093,0.000000,5,14,78125,610968.0
689107,0.000000,7,6,78125,610982.0
689113,0.000000,1,18,78125,610988.0
689131,0.000000,7,10,78125,611006.0
689141,0.000000,5,26,78125,611016.0
689167,0.000000,7,34,78125,611042.0
689201,0.000000,5,18,78125,611076.0
689219,0.000000,11,14,78125,611094.0
689233,0.000000,1,4,78125,611108.0
689237,0.000000,5,20,78125,611112.0
689257,0.000000,1,4,78125,611132.0
689261,0.000000,5,6,78125,611136.0
689267,0.000000,11,12,78125,611142.0
689279,0.000000,11,12,78125,611154.0
689291,0.000000,11,18,78125,611166.0
689309,0.000000,5,8,78125,611184.0
689317,0.000000,1,4,78125,611192.0
689321,0.000000,5,20,78125,611196.0
689341,0.000000,1,16,78125,611216.0
689357,0.000000,5,12,78125,611232.0
689369,0.000000,5,14,78125,611244.0
689383,0.000000,7,6,78125,611258.0
689389,0.000000,1,4,78125,611264.0
689393,0.000000,5,18,78125,611268.0
689411,0.000000,11,20,78125,611286.0
689431,0.000000,7,10,78125,611306.0
689441,0.000000,5,18,78125,611316.0
689459,0.000000,11,2,78125,611334.0
689461,0.000000,1,6,78125,611336.0
689467,0.000000,7,42,78125,611342.0
689509,0.000000,1,42,78125,611384.0
689551,0.000000,7,10,78125,611426.0
689561,0.000000,5,20,78125,611436.0
689581,0.000000,1,6,78125,611456.0
689587,0.000000,7,10,78125,611462.0
689597,0.000000,5,2,78125,611472.0
689599,0.000000,7,4,78125,611474.0
689603,0.000000,11,18,78125,611478.0
689621,0.000000,5,8,78125,611496.0
689629,0.000000,1,12,78125,611504.0
689641,0.000000,1,52,78125,611516.0
689693,0.000000,5,6,78125,611568.0
689699,0.000000,11,14,78125,611574.0
689713,0.000000,1,10,78125,611588.0
689723,0.000000,11,38,78125,611598.0
689761,0.000000,1,10,78125,611636.0
689771,0.000000,11,8,78125,611646.0
689779,0.000000,7,10,78125,611654.0
689789,0.000000,5,8,78125,611664.0
689797,0.000000,1,6,78125,611672.0
689803,0.000000,7,4,78125,611678.0
689807,0.000000,11,20,78125,611682.0
689827,0.000000,7,4,78125,611702.0
689831,0.000000,11,20,78125,611706.0
689851,0.000000,7,16,78125,611726.0
689867,0.000000,11,2,78125,611742.0
689869,0.000000,1,4,78125,611744.0
689873,0.000000,5,6,78125,611748.0
689879,0.000000,11,12,78125,611754.0
689891,0.000000,11,2,78125,611766.0
689893,0.000000,1,10,78125,611768.0
689903,0.000000,11,14,78125,611778.0
689917,0.000000,1,4,78125,611792.0
689921,0.000000,5,8,78125,611796.0
689929,0.000000,1,22,78125,611804.0
689951,0.000000,11,6,78125,611826.0
689957,0.000000,5,2,78125,611832.0
689959,0.000000,7,4,78125,611834.0
689963,0.000000,11,18,78125,611838.0
689981,0.000000,5,6,78125,611856.0
689987,0.000000,11,50,78125,611862.0
690037,0.000000,1,22,78125,611912.0
690059,0.000000,11,14,78125,611934.0
690073,0.000000,1,16,78125,611948.0
690089,0.000000,5,14,78125,611964.0
690103,0.000000,7,16,78125,611978.0
690119,0.000000,11,8,78125,611994.0
690127,0.000000,7,12,78125,612002.0
690139,0.000000,7,4,78125,612014.0
690143,0.000000,11,20,78125,612018.0
690163,0.000000,7,24,78125,612038.0
690187,0.000000,7,46,78125,612062.0
690233,0.000000,5,26,78125,612108.0
690259,0.000000,7,10,78125,612134.0
690269,0.000000,5,2,78125,612144.0
690271,0.000000,7,10,78125,612146.0
690281,0.000000,5,12,78125,612156.0
690293,0.000000,5,30,78125,612168.0
690323,0.000000,11,18,78125,612198.0
690341,0.000000,5,26,78125,612216.0
690367,0.000000,7,10,78125,612242.0
690377,0.000000,5,20,78125,612252.0
690397,0.000000,1,10,78125,612272.0
690407,0.000000,11,12,78125,612282.0
690419,0.000000,11,8,78125,612294.0
690427,0.000000,7,6,78125,612302.0
690433,0.000000,1,6,78125,612308.0
690439,0.000000,7,10,78125,612314.0
690449,0.000000,5,18,78125,612324.0
690467,0.000000,11,24,78125,612342.0
690491,0.000000,11,2,78125,612366.0
690493,0.000000,1,16,78125,612368.0
690509,0.000000,5,2,78125,612384.0
690511,0.000000,7,22,78125,612386.0
690533,0.000000,5,8,78125,612408.0
690541,0.000000,1,12,78125,612416.0
690553,0.000000,1,30,78125,612428.0
690583,0.000000,7,6,78125,612458.0
690589,0.000000,1,18,78125,612464.0
690607,0.000000,7,4,78125,612482.0
690611,0.000000,11,18,78125,612486.0
690629,0.000000,5,32,78125,612504.0
690661,0.000000,1,12,78125,612536.0
690673,0.000000,1,16,78125,612548.0
690689,0.000000,5,30,78125,612564.0
690719,0.000000,11,2,78125,612594.0
690721,0.000000,1,36,78125,612596.0
690757,0.000000,1,30,78125,612632.0
690787,0.000000,7,6,78125,612662.0
690793,0.000000,1,24,78125,612668.0
690817,0.000000,1,22,78125,612692.0
690839,0.000000,11,2,78125,612714.0
690841,0.000000,1,28,78125,612716.0
690869,0.000000,5,2,78125,612744.0
690871,0.000000,7,16,78125,612746.0
690887,0.000000,11,2,78125,612762.0
690889,0.000000,1,30,78125,612764.0
690919,0.000000,7,10,78125,612794.0
690929,0.000000,5,24,78125,612804.0
690953,0.000000,5,44,78125,612828.0
690997,0.000000,1,4,78125,612872.0
691001,0.000000,5,36,78125,612876.0
691037,0.000000,5,14,78125,612912.0
691051,0.000000,7,12,78125,612926.0
691063,0.000000,7,16,78125,612938.0
691079,0.000000,11,30,78125,612954.0
691109,0.000000,5,2,78125,612984.0
691111,0.000000,7,10,78125,612986.0
691121,0.000000,5,8,78125,612996.0
691129,0.000000,1,18,78125,613004.0
691147,0.000000,7,4,78125,613022.0
691151,0.000000,11,2,78125,613026.0
691153,0.000000,1,28,78125,613028.0
691181,0.000000,5,2,78125,613056.0
691183,0.000000,7,6,78125,613058.0
691189,0.000000,1,4,78125,613064.0
691193,0.000000,5,6,78125,613068.0
691199,0.000000,11,32,78125,613074.0
691231,0.000000,7,10,78125,613106.0
691241,0.000000,5,26,78125,613116.0
691267,0.000000,7,22,78125,613142.0
691289,0.000000,5,8,78125,613164.0
691297,0.000000,1,12,78125,613172.0
691309,0.000000,1,24,78125,613184.0
691333,0.000000,1,4,78125,613208.0
691337,0.000000,5,6,78125,613212.0
691343,0.000000,11,6,78125,613218.0
691349,0.000000,5,14,78125,613224.0
691363,0.000000,7,18,78125,613238.0
691381,0.000000,1,18,78125,613256.0
691399,0.000000,7,10,78125,613274.0
691409,0.000000,5,24,78125,613284.0
691433,0.000000,5,18,78125,613308.0
691451,0.000000,11,12,78125,613326.0
691463,0.000000,11,26,78125,613338.0
691489,0.000000,1,10,78125,613364.0
691499,0.000000,11,32,78125,613374.0
691531,0.000000,7,22,78125,613406.0
691553,0.000000,5,20,78125,613428.0
691573,0.000000,1,10,78125,613448.0
691583,0.000000,11,6,78125,613458.0
691589,0.000000,5,2,78125,613464.0
691591,0.000000,7,40,78125,613466.0
691631,0.000000,11,6,78125,613506.0
691637,0.000000,5,14,78125,613512.0
691651,0.000000,7,10,78125,613526.0
691661,0.000000,5,20,78125,613536.0
691681,0.000000,1,6,78125,613556.0
691687,0.000000,7,6,78125,613562.0
691693,0.000000,1,4,78125,613568.0
691697,0.000000,5,12,78125,613572.0
691709,0.000000,5,12,78125,613584.0
691721,0.000000,5,2,78125,613596.0
691723,0.000000,7,4,78125,613598.0
691727,0.000000,11,2,78125,613602.0
691729,0.000000,1,10,78125,613604.0
691739,0.000000,11,20,78125,613614.0
691759,0.000000,7,4,78125,613634.0
691763,0.000000,11,24,78125,613638.0
691787,0.000000,11,12,78125,613662.0
691799,0.000000,11,14,78125,613674.0
691813,0.000000,1,16,78125,613688.0
691829,0.000000,5,8,78125,613704.0
691837,0.000000,1,4,78125,613712.0
691841,0.000000,5,2,78125,613716.0
691843,0.000000,7,28,78125,613718.0
691871,0.000000,11,6,78125,613746.0
691877,0.000000,5,14,78125,613752.0
691891,0.000000,7,6,78125,613766.0
691897,0.000000,1,6,78125,613772.0
691903,0.000000,7,4,78125,613778.0
691907,0.000000,11,12,78125,613782.0
691919,0.000000,11,2,78125,613794.0
691921,0.000000,1,10,78125,613796.0
691931,0.000000,11,18,78125,613806.0
691949,0.000000,5,24,78125,613824.0
691973,0.000000,5,6,78125,613848.0
691979,0.000000,11,12,78125,613854.0
691991,0.000000,11,6,78125,613866.0
691997,0.000000,5,12,78125,613872.0
692009,0.000000,5,8,78125,613884.0
692017,0.000000,1,34,78125,613892.0
692051,0.000000,11,8,78125,613926.0
692059,0.000000,7,4,78125,613934.0
692063,0.000000,11,8,78125,613938.0
692071,0.000000,7,18,78125,613946.0
692089,0.000000,1,10,78125,613964.0
692099,0.000000,11,18,78125,613974.0
692117,0.000000,5,24,78125,613992.0
692141,0.000000,5,6,78125,614016.0
692147,0.000000,11,2,78125,614022.0
692149,0.000000,1,12,78125,614024.0
692161,0.000000,1,30,78125,614036.0
692191,0.000000,7,30,78125,614066.0
692221,0.000000,1,18,78125,614096.0
692239,0.000000,7,10,78125,614114.0
692249,0.000000,5,20,78125,614124.0
692269,0.000000,1,4,78125,614144.0
692273,0.000000,5,8,78125,614148.0
692281,0.000000,1,6,78125,614156.0
692287,0.000000,7,10,78125,614162.0
692297,0.000000,5,2,78125,614172.0
692299,0.000000,7,10,78125,614174.0
692309,0.000000,5,18,78125,614184.0
692327,0.000000,11,6,78125,614202.0
692333,0.000000,5,14,78125,614208.0
692347,0.000000,7,6,78125,614222.0
692353,0.000000,1,18,78125,614228.0
692371,0.000000,7,16,78125,614246.0
692387,0.000000,11,2,78125,614262.0
692389,0.000000,1,10,78125,614264.0
692399,0.000000,11,2,78125,614274.0
692401,0.000000,1,6,78125,614276.0
692407,0.000000,7,6,78125,614282.0
692413,0.000000,1,10,78125,614288.0
692423,0.000000,11,8,78125,614298.0
692431,0.000000,7,10,78125,614306.0
692441,0.000000,5,12,78125,614316.0
692453,0.000000,5,6,78125,614328.0
692459,0.000000,11,8,78125,614334.0
692467,0.000000,7,46,78125,614342.0
692513,0.000000,5,8,78125,614388.0
692521,0.000000,1,16,78125,614396.0
692537,0.000000,5,2,78125,614412.0
692539,0.000000,7,4,78125,614414.0
692543,0.000000,11,24,78125,614418.0
692567,0.000000,11,14,78125,614442.0
692581,0.000000,1,10,78125,614456.0
692591,0.000000,11,30,78125,614466.0
692621,0.000000,5,20,78125,614496.0
692641,0.000000,1,6,78125,614516.0
692647,0.000000,7,4,78125,614522.0
692651,0.000000,11,12,78125,614526.0
692663,0.000000,11,26,78125,614538.0
692689,0.000000,1,18,78125,614564.0
692707,0.000000,7,4,78125,614582.0
692711,0.000000,11,6,78125,614586.0
692717,0.000000,5,12,78125,614592.0
692729,0.000000,5,14,78125,614604.0
692743,0.000000,7,10,78125,614618.0
692753,0.000000,5,8,78125,614628.0
692761,0.000000,1,10,78125,614636.0
692771,0.000000,11,8,78125,614646.0
692779,0.000000,7,10,78125,614654.0
692789,0.000000,5,32,78125,614664.0
692821,0.000000,1,30,78125,614696.0
692851,0.000000,7,12,78125,614726.0
692863,0.000000,7,30,78125,614738.0
692893,0.000000,1,24,78125,614768.0
692917,0.000000,1,10,78125,614792.0
692927,0.000000,11,2,78125,614802.0
692929,0.000000,1,4,78125,614804.0
692933,0.000000,5,24,78125,614808.0
692957,0.000000,5,6,78125,614832.0
692963,0.000000,11,6,78125,614838.0
692969,0.000000,5,14,78125,614844.0
692983,0.000000,7,36,78125,614858.0
693019,0.000000,7,18,78125,614894.0
693037,0.000000,1,4,78125,614912.0
693041,0.000000,5,20,78125,614916.0
693061,0.000000,1,18,78125,614936.0
693079,0.000000,7,10,78125,614954.0
693089,0.000000,5,8,78125,614964.0
693097,0.000000,1,6,78125,614972.0
693103,0.000000,7,24,78125,614978.0
693127,0.000000,7,10,78125,615002.0
693137,0.000000,5,12,78125,615012.0
693149,0.000000,5,8,78125,615024.0
693157,0.000000,1,10,78125,615032.0
693167,0.000000,11,2,78125,615042.0
693169,0.000000,1,10,78125,615044.0
693179,0.000000,11,44,78125,615054.0
693223,0.000000,7,34,78125,615098.0
693257,0.000000,5,26,78125,615132.0
693283,0.000000,7,34,78125,615158.0
693317,0.000000,5,6,78125,615192.0
693323,0.000000,11,14,78125,615198.0
693337,0.000000,1,16,78125,615212.0
693353,0.000000,5,6,78125,615228.0
693359,0.000000,11,14,78125,615234.0
693373,0.000000,1,24,78125,615248.0
693397,0.000000,1,4,78125,615272.0
693401,0.000000,5,2,78125,615276.0
693403,0.000000,7,6,78125,615278.0
693409,0.000000,1,12,78125,615284.0
693421,0.000000,1,10,78125,615296.0
693431,0.000000,11,6,78125,615306.0
693437,0.000000,5,50,78125,615312.0
693487,0.000000,7,6,78125,615362.0
693493,0.000000,1,10,78125,615368.0
693503,0.000000,11,20,78125,615378.0
693523,0.000000,7,4,78125,615398.0
693527,0.000000,11,2,78125,615402.0
693529,0.000000,1,4,78125,615404.0
693533,0.000000,5,36,78125,615408.0
693569,0.000000,5,2,78125,615444.0
693571,0.000000,7,30,78125,615446.0
693601,0.000000,1,6,78125,615476.0
693607,0.000000,7,12,78125,615482.0
693619,0.000000,7,10,78125,615494.0
693629,0.000000,5,30,78125,615504.0
693659,0.000000,11,2,78125,615534.0
693661,0.000000,1,16,78125,615536.0
693677,0.000000,5,6,78125,615552.0
693683,0.000000,11,6,78125,615558.0
693689,0.000000,5,2,78125,615564.0
693691,0.000000,7,6,78125,615566.0
693697,0.000000,1,4,78125,615572.0
693701,0.000000,5,26,78125,615576.0
693727,0.000000,7,4,78125,615602.0
693731,0.000000,11,2,78125,615606.0
693733,0.000000,1,6,78125,615608.0
693739,0.000000,7,4,78125,615614.0
693743,0.000000,11,14,78125,615618.0
693757,0.000000,1,22,78125,615632.0
693779,0.000000,11,14,78125,615654.0
693793,0.000000,1,6,78125,615668.0
693799,0.000000,7,10,78125,615674.0
693809,0.000000,5,18,78125,615684.0
693827,0.000000,11,2,78125,615702.0
693829,0.000000,1,22,78125,615704.0
693851,0.000000,11,8,78125,615726.0
693859,0.000000,7,12,78125,615734.0
693871,0.000000,7,6,78125,615746.0
693877,0.000000,1,4,78125,615752.0
693881,0.000000,5,62,78125,615756.0
693943,0.000000,7,18,78125,615818.0
693961,0.000000,1,6,78125,615836.0
693967,0.000000,7,22,78125,615842.0
693989,0.000000,5,30,78125,615864.0
694019,0.000000,11,14,78125,615894.0
694033,0.000000,1,6,78125,615908.0
694039,0.000000,7,22,78125,615914.0
694061,0.000000,5,8,78125,615936.0
694069,0.000000,1,10,78125,615944.0
694079,0.000000,11,2,78125,615954.0
694081,0.000000,1,6,78125,615956.0
694087,0.000000,7,4,78125,615962.0
694091,0.000000,11,32,78125,615966.0
694123,0.000000,7,66,78125,615998.0
694189,0.000000,1,4,78125,616064.0
694193,0.000000,5,8,78125,616068.0
694201,0.000000,1,6,78125,616076.0
694207,0.000000,7,16,78125,616082.0
694223,0.000000,11,36,78125,616098.0
694259,0.000000,11,2,78125,616134.0
694261,0.000000,1,10,78125,616136.0
694271,0.000000,11,2,78125,616146.0
