iteration,original,freq5,freq7,freq11,freq13,freq17,freq19,freq23,freq29,freq31
1756,1270360728.600000,809758404.044264,1008654221.327668,-1063962731.170859,653523780.955302,-569608429.084160,-1156162884.022577,1192530627.370628,300439038.172373,1244769378.269212
1757,1270360728.600000,794283716.454425,1025392525.536756,-1087309709.812004,608500632.745969,-508181306.241995,-1185506517.045668,1221026805.528791,186894088.034313,1263539923.009431
1758,1270360728.600000,778613051.242672,1041634959.019789,-1109358328.351349,562462668.976226,-445305034.397493,-1210627530.630546,1243150750.612936,71798926.644093,1270335652.766819
1759,1270360728.600000,762750274.911167,1057373667.080081,-1130082258.460965,515486668.599958,-381158913.901748,-1231436447.006516,1258787003.294948,-43891777.949972,1265092163.081313
1760,1270360728.600000,746699301.362601,1072601038.618067,-1149456753.627722,467650974.964041,-315925866.254221,-1247859147.530178,1267853961.888407,-159218417.908413,1247859147.530224
1761,1270360728.600000,730464090.934525,1087309709.812006,-1167458678.703192,419035365.152725,-249791912.476778,-1259837136.686367,1270304308.207367,-273224405.161481,1218799926.772470
1762,1270360728.600000,714048649.422180,1101492567.679031,-1184066537.529424,369720916.940918,-182945642.649364,-1267327750.441515,1266125254.508112,-384964105.922071,1178189900.726825
1763,1270360728.600000,697457027.090133,1115142753.514941,-1199260498.607546,319789873.578114,-115577678.119129,-1270304308.207366,1255338610.225196,-493510684.337584,1126413938.552900
1764,1270360728.600000,680693317.672922,1128253666.210989,-1213022418.778651,269325506.628950,-47880127.917678,-1268756207.873769,1238000668.153458,-597963790.220303,1063962731.170953
1765,1270360728.600000,663761657.365006,1140818965.446147,-1225335864.888583,218411977.098473,19953959.064579,-1262688963.572001,1214201910.670028,-697457027.090009,991428140.888011
1766,1270360728.600000,646666223.800216,1152832574.753203,-1236186133.410826,167134195.074272,87731144.583650,-1252124186.034146,1184066537.529453,-791165138.583943,909497592.203061
1767,1270360728.600000,629411235.020981,1164288684.457312,-1245560268.004048,115577678.119115,155258152.658049,-1237099505.618486,1147751817.696332,-878310853.626407,818947556.950498
1768,1270360728.600000,612000948.437583,1175181754.485474,-1253447074.983285,63828408.650854,222342420.721628,-1217668438.275099,1105447268.597908,-958171333.579408,720636195.524958
1769,1270360728.600000,594439659.777725,1185506517.045695,-1259837136.686376,11972690.546704,288792648.742373,-1193900194.929022,1057373667.080133,-1030084167.898428,615495223.927053
1770,1270360728.600000,576731702.026608,1195257979.174417,-1264722822.719616,-39902994.788394,354419344.740907,-1165879434.959949,1003781897.228591,-1093452868.561306,504521083.708889
1771,1270360728.600000,558881444.357842,1204431425.151095,-1268098299.069239,-91712132.649490,419035365.152720,-1133705964.656583,944951641.067268,-1147751817.696242,388765498.502492
1772,1270360728.600000,540893291.055399,1213022418.778652,-1269959535.067833,-143368319.315043,482456448.494112,-1097494381.719723,881189918.968217,-1192530627.370623,269325506.629126
1773,1270360728.600000,522771680.426948,1221026805.528813,-1270304308.207366,-194785406.144907,544501740.808917,-1057373667.080100,812829487.388995,-1227417875.377647,147333064.252765
1774,1270360728.600000,504521083.708757,1228440714.551171,-1269132206.793099,-245877643.253254,604994311.398744,-1013486725.485283,740227102.300141,-1252124186.034108,23944317.609991
1775,1270360728.600000,486146003.962467,1235260560.545117,-1266444630.435186,-296559822.516309,663761657.365006,-965989876.491466,663761657.365103,-1266444630.435174,-99671354.013943
1776,1270360728.600000,467650974.964054,1241483045.493643,-1262244788.377400,-346747419.676571,720636195.524806,-915052297.673794,583832206.589075,-1270260426.257234,-222342420.721499
1777,1270360728.600000,449040560.085185,1247105160.258253,-1256537695.664957,-396356735.306705,775455740.297547,-860855422.037765,500855881.756217,-1263539923.009456,-342906304.820434
1778,1270360728.600000,430319351.167257,1252124186.034132,-1249330167.156044,-445305034.397489,828063966.199258,-803592291.778615,415265715.523166,-1246338864.561890,-460220398.800474
1779,1270360728.600000,411491967.388431,1256537695.664956,-1240630809.384167,-493510684.337717,878310853.626475,-743466870.690314,327508381.530180,-1218799926.772464,-573172894.047746
1780,1270360728.600000,392563054.123938,1260343554.816631,-1230450010.281060,-540893291.055428,926053116.657587,-680693317.672960,238041863.323225,-1181151534.048192,-680693317.672803
1781,1270360728.600000,373537281.799887,1263539923.009445,-1218799926.772431,-587373833.093582,971154611.652588,-615495223.926970,147333064.252693,-1133705964.656616,-781762677.591190
1782,1270360728.600000,354419344.740915,1266125254.508105,-1205694470.261326,-632874793.396755,1013486725.485228,-548104816.550175,55855370.821550,-1076856760.503270,-875423119.711157
1783,1270360728.600000,335213960.011915,1268098299.069240,-1191149290.016479,-677320288.588525,1052928742.301244,-478762131.375466,-35913817.800116,-1011075462.859862,-960787005.703904
1784,1270360728.600000,315925866.254195,1269458102.546009,-1175181754.485477,-720636195.524817,1089368187.756089,-407714157.994236,-127495581.201824,-936907701.119283,-1037045325.325756
1785,1270360728.600000,296559822.516282,1270204007.349517,-1157810930.555032,-762750274.911167,1122701149.751101,-335213960.011967,-218411977.098411,-854968667.019295,-1103475363.566537
1786,1270360728.600000,277120607.079678,1270335652.766820,-1139057560.783154,-803592291.778584,1152832574.753203,-261519773.668471,-308188535.590965,-765938011.874611,-1159447549.960938
1787,1270360728.600000,257613016.279922,1269852975.135364,-1118944038.630385,-843094132.616573,1179676538.853032,-186894088.034219,-396356735.306602,-670554209.142885,-1204431425.151044
1788,1270360728.600000,238041863.323146,1268756207.873766,-1097494381.719696,-881189918.968145,1203156492.788943,-111602710.058649,-482456448.494025,-569608429.084257,-1238000668.153395
1789,1270360728.600000,218411977.098496,1267045881.368944,-1074734203.156979,-917816117.297490,1223205480.237636,-35913817.800264,-566038342.315042,-463937976.322714,-1259837136.686358
1790,1270360728.600000,198728200.986660,1264722822.719615,-1050690680.946344,-952911644.946679,1239766328.749455,39902994.788309,-646666223.800142,-354419344.741028,-1269733882.266685
1791,1270360728.600000,178995391.664865,1261788155.336331,-1025392525.536761,-986417972.005238,1252791812.783413,115577678.119075,-723919316.230226,-241960947.316770,-1267597111.500847
1792,1270360728.600000,159218417.908543,1258243298.398192,-998869945.538833,-1018279218.922284,1262244788.377396,190840688.849753,-797394455.065100,-127495581.202080,-1253447074.983311
1793,1270360728.600000,139402159.390042,1254089966.166560,-971154611.652600,-1048442249.698581,1268098299.069239,265423949.962226,-866708191.958112,-11972690.546862,-1227417875.377723
1794,1270360728.600000,119551505.474627,1249330167.156043,-942279618.849441,-1076856760.503191,1270335652.766820,339061805.617771,-931498795.877080,103649508.758507,-1189756196.499741
1795,1270360728.600000,99671354.014123,1243966203.163207,-912279446.853270,-1103475363.566626,1268950469.347852,411491967.388401,-991428140.887859,218411977.098397,-1140818965.446203
1796,1270360728.600000,79766610.138435,1238000668.153435,-881189918.968162,-1128253666.210999,1263946698.853679,482456448.494079,-1046183470.749043,331362805.979430,-1081069969.927365
1797,1270360728.600000,59842185.045264,1231436447.006525,-849048159.301645,-1151150344.885043,1255338610.225184,551702482.718010,-1095479031.108364,441565113.728729,-1011075462.859883
1798,1270360728.600000,39902994.788368,1224276714.121568,-815892548.434698,-1172127214.080756,1243150750.612961,618983424.726836,-1139057560.783101,548104816.550029,-931498795.877255
1799,1270360728.600000,19953959.064593,1216524931.881856,-781762677.591328,-1191149290.016477,1227417875.377691,684059628.589015,-1176691634.341761,650098210.481109,-843094132.616684
1800,1270360728.600000,0.000000,1208184848.980488,-746699301.362605,-1208184848.980493,1208184848.980490,746699301.362568,-1208184848.980460,746699301.362481,-746699301.362729
1801,1270360728.600000,-19953959.064597,1199260498.607549,-710744289.041450,-1223205480.237652,1185506517.045703,806679328.711029,-1233372849.499909,837106822.018624,-643227854.784826
1802,1270360728.600000,-39902994.788372,1189756196.499679,-673940574.626356,-1236186133.410828,1159447549.961008,863786069.607791,-1252124186.034114,920570878.446590,-533660412.019812
1803,1270360728.600000,-59842185.045264,1179676538.853044,-636332105.553808,-1247105160.258254,1130082258.460982,917816117.297456,-1264341000.054255,996399169.885110,-419035365.152908
1804,1270360728.600000,-79766610.138431,1169026400.100628,-597963790.220442,-1255944350.776919,1097494381.719698,968577023.804095,-1269959535.067831,1063962731.170812,-300439038.172385
1805,1270360728.600000,-99671354.014123,1157810930.555034,-558881444.357842,-1262688963.571996,1061776848.557057,1015887985.405873,-1268950469.347856,1122701149.751050,-178995391.665017
1806,1270360728.600000,-119551505.474627,1146035553.917793,-519131736.323799,-1267327750.441520,1023031512.439316,1059580486.634339,-1261319068.955586,1172127214.080706,-55855370.821599
1807,1270360728.600000,-139402159.390038,1133705964.656565,-478762131.375425,-1269852975.135364,981368861.030051,1099498900.504472,-1247105160.258276,1211830954.845713,67814002.295665
1808,1270360728.600000,-159218417.908543,1120828125.251295,-437820834.990821,-1270260426.257233,936907701.119201,1135501042.837634,-1226382922.085332,1241483045.493618,190840688.849646
1809,1270360728.600000,-178995391.664865,1107408263.310851,-396356735.306701,-1268549424.288128,889774819.829283,1167458678.703165,-1199260498.607579,1260837533.864803,312058740.869367
1810,1270360728.600000,-198728200.986660,1093452868.561370,-354419344.740915,-1264722822.719614,840104623.064398,1195257979.174396,-1165879434.959963,1269733882.266686,430319351.167083
1811,1270360728.600000,-218411977.098491,1078968689.707924,-312058740.869533,-1258787003.294956,788038752.233180,1218799926.772416,-1126413938.552873,1268098299.069249,544501740.808819
1812,1270360728.600000,-238041863.323146,1063962731.170864,-269325506.628972,-1250751865.366095,733725680.339007,1238000668.153422,-1081069969.927327,1255944350.776939,653523780.955174
1813,1270360728.600000,-257613016.279922,1048442249.698586,-226270669.914849,-1240630809.384163,677320288.588548,1252791812.783406,-1030084167.898557,1233372849.499959,756352248.408442
1814,1270360728.600000,-277120607.079678,1032414750.858192,-182945642.649346,-1228440714.551167,618983424.726903,1263120676.536282,-973722614.597193,1200571016.758418,852012617.670559
1815,1270360728.600000,-296559822.516277,1015887985.405903,-139402159.390046,-1214201910.669990,558881444.357854,1268950469.347847,-912279446.853339,1157810930.555086,939598296.712145
1816,1270360728.600000,-315925866.254195,998869945.538824,-95692215.553587,-1197938144.239765,497185736.558195,1270260426.257233,-846075321.170107,1105447268.597926,1018279218.922169
1817,1270360728.600000,-335213960.011915,981368861.030029,-51868005.327694,-1179676538.853042,434072235.137914,1267045881.368949,-775455740.297647,1043914366.391191,1087309709.811922
1818,1270360728.600000,-354419344.740911,963393195.248669,-7981859.345990,-1159447549.960999,369720916.940953,1259318284.472205,-700789250.140792,973722614.597231,1146035553.917725
1819,1270360728.600000,-373537281.799887,944951641.067214,35913817.800210,-1137284914.081877,304315288.616184,1247105160.258266,-622465516.410414,895454225.551245,1193900194.928951
1820,1270360728.600000,-392563054.123943,926053116.657608,79766610.138426,-1113225592.537555,238041863.323190,1230450010.281070,-540893291.055497,809758404.044379,1230450010.281013
1821,1270360728.600000,-411491967.388435,906706761.178554,123524152.905030,-1087309709.812006,171089628.864013,1209412158.010414,-456498279.089209,717345962.431144,1255338610.225155
1822,1270360728.600000,-430319351.167257,886921930.355874,167134195.074249,-1059580486.634369,103649508.758692,1184066537.529453,-369720916.941035,618983424.726966,1268330120.631798
1823,1270360728.600000,-449040560.085189,866708191.958197,210544661.751258,-1030084167.898515,35913817.800251,1154503426.629291,-281014073.929365,515486668.600090,1269301418.415843
1824,1270360728.600000,-467650974.964059,846075321.170023,253703716.354967,-998869945.538833,-31924286.357135,1120828125.251329,-190840688.849878,407714157.994326,1258243298.398213
1825,1270360728.600000,-486146003.962467,825033295.864584,296559822.516277,-965989876.491443,-99671354.014087,1083160580.422516,-99671354.014199,296559822.516405,1235260560.545159
1826,1270360728.600000,-504521083.708752,803592291.778577,339061805.617814,-931498795.877132,-167134195.074244,1041634959.019827,-7981859.346071,182945642.649458,1200571016.758430
1827,1270360728.600000,-522771680.426948,781762677.591325,381158913.901731,-895454225.551127,-234120429.952542,996399169.885225,83749290.646810,67814002.295958,1154503426.629336
1828,1270360728.600000,-540893291.055399,759555009.910520,422800879.072533,-857916278.172119,-300439038.172205,947614336.993826,175043374.068042,-47880127.917494,1097494381.719771
1829,1270360728.600000,-558881444.357842,736980028.167195,463937976.322597,-818947556.950397,-365900903.085710,895454225.551194,265423949.962226,-163177111.737365,1030084167.898613
1830,1270360728.600000,-576731702.026608,714048649.422180,504521083.708744,-778613051.242672,-430319351.167231,840104623.064425,354419344.740837,-277120607.079538,952911644.946769
1831,1270360728.600000,-594439659.777725,690771963.086756,544501740.808933,-736980028.167185,-493510684.337651,781762677.591353,441565113.728763,-388765498.502190,866708191.958316
1832,1270360728.600000,-612000948.437583,667161225.559864,583832206.588990,-694117920.420251,-555294703.805199,720636195.524869,526406464.984589,-497185736.558037,772290775.917461
1833,1270360728.600000,-629411235.020977,643227854.784659,622465516.410320,-650098210.481217,-615495223.926871,656942901.413611,608500632.745870,-601482019.001831,670554209.142935
1834,1270360728.600000,-646666223.800216,618983424.726871,660355538.110558,-604994311.398760,-673940574.626322,590909662.455601,687419188.112747,-700789250.140607,562462668.976388
1835,1270360728.600000,-663761657.365006,594439659.777725,697457027.090126,-558881444.357834,-730464090.934510,522771680.427010,762750274.911099,-794283716.454329,449040560.085349
1836,1270360728.600000,-680693317.672922,569608429.084148,733725680.338973,-511836513.230824,-784904588.257920,452771653.923905,834100759.066638,-881189918.968068,331362805.979748
1837,1270360728.600000,-697457027.090129,544501740.808945,769118189.338938,-463937976.322580,-837106822.018716,381158913.901805,901098280.273361,-960787005.703904,210544661.751423
1838,1270360728.600000,-714048649.422180,519131736.323787,803592291.778566,-415265715.523076,-886921930.355842,308188535.591131,963393195.248601,-1032414750.858108,87731144.583871
1839,1270360728.600000,-730464090.934525,493510684.337692,837106822.018726,-365900903.085748,-934207858.625349,234120429.952640,1020660402.433777,-1095479031.108346,-35913817.800044
1840,1270360728.600000,-746699301.362601,467650974.964059,869621760.248586,-315925866.254186,-978829764.488570,159218417.908618,1072601038.618000,-1149456753.627664,-159218417.908377
1841,1270360728.600000,-762750274.911164,441565113.728844,901098280.273424,-265423949.962279,-1020660402.433828,83749290.646958,1118944038.630334,-1193900194.928958,-281014073.929080
1842,1270360728.600000,-778613051.242676,415265715.523072,931498795.877132,-214479377.837290,-1059580486.634367,7981859.346058,1159447549.960962,-1228440714.551137,-400146504.608313
1843,1270360728.600000,-794283716.454428,388765498.502320,960787005.703995,-163177111.737513,-1095479031.108401,-67814002.295786,1193900194.928963,-1252791812.783399,-515486668.599834
1844,1270360728.600000,-809758404.044264,362077277.936393,988927936.606312,-111602710.058577,-1128253666.210982,-143368319.314971,1222122173.809436,-1266751507.065039,-625941464.610279
1845,1270360728.600000,-825033295.864581,335213960.011910,1015887985.405900,-59842185.045247,-1157810930.555016,-218411977.098411,1243966203.163185,-1270204007.349519,-730464090.934393
1846,1270360728.600000,-840104623.064381,308188535.591052,1041634959.019779,-7981859.345963,-1184066537.529417,-292677679.934548,1259318284.472184,-1263120676.536304,-828063966.199159
1847,1270360728.600000,-854968667.019195,281014073.929229,1066138112.902066,43891777.950067,-1206945615.653873,-365900903.085710,1268098299.069235,-1245560268.004079,-917816117.297366
1848,1270360728.600000,-869621760.248590,253703716.354971,1089368187.756085,95692215.553578,-1226382922.085293,-437820834.990758,1270260426.257234,-1217668438.275130,-998869945.538718
1849,1270360728.600000,-884060287.321076,226270669.914836,1111297444.473023,147333064.252617,-1242323028.666663,-508181306.241892,1265793382.435926,-1179676538.853096,-1070457287.939841
1850,1270360728.600000,-898280685.746144,198728200.986664,1131899697.255288,198728200.986678,-1254720479.988159,-576731702.026559,1254720479.988181,-1131899697.255349,-1131899697.255216
1851,1270360728.600000,-912279446.853267,171089628.863987,1151150344.885041,249791912.476796,-1263539923.009444,-643227854.784605,1237099505.618500,-1074734203.157047,-1182614871.754389
1852,1270360728.600000,-926053116.657606,143368319.315043,1169026400.100626,300439038.172227,-1268756207.873765,-707432913.901466,1213022418.778688,-1008654221.327745,-1222122173.809413
1853,1270360728.600000,-939598296.712242,115577678.119115,1185506517.045692,350585112.275510,-1270354459.626237,-769118189.338892,1182614871.754491,-934207858.625449,-1250047184.991565
1854,1270360728.600000,-952911644.946676,87731144.583691,1200571016.758366,400146504.608506,-1268330120.631809,-828063966.199214,1146035553.917836,-852012617.670786,-1266125254.508092
1855,1270360728.600000,-965989876.491440,59842185.045260,1214201910.669992,449040560.085210,-1262688963.571997,-884060287.321031,1103475363.566676,-762750274.911286,-1270204007.349520
1856,1270360728.600000,-978829764.488599,31924286.357188,1226382922.085297,497185736.558191,-1253447074.983293,-936907701.119158,1055156411.674630,-667161225.559991,-1262244788.377415
1857,1270360728.600000,-991428140.887915,3990949.367520,1237099505.618472,544501740.808949,-1240630809.384171,-986417972.005193,1001330862.749433,-566038342.315272,-1242323028.666709
1858,1270360728.600000,-1003781897.228524,-23944317.609838,1246338864.561864,590909662.455566,-1224276714.121581,-1032414750.858150,942279618.849529,-460220398.800747,-1210627530.630613
1859,1270360728.600000,-1015887985.405900,-51868005.327690,1254089966.166557,636332105.553815,-1204431425.151103,-1074734203.156948,878310853.626557,-350585112.275631,-1167458678.703258
1860,1270360728.600000,-1027743418.423939,-79766610.138431,1260343554.816629,680693317.672914,-1181151534.048152,-1113225592.537536,809758404.044351,-238041863.323274,-1113225592.537659
1861,1270360728.600000,-1039345271.131936,-107626640.524364,1265092163.081297,723919316.230303,-1154503426.629282,-1147751817.696258,736980028.167291,-123524152.905165,-1048442249.698685
1862,1270360728.600000,-1050690680.946339,-135434623.622007,1268330120.631806,765938011.874539,-1124563093.643840,-1178189900.726734,660355538.110670,-7981859.346108,-973722614.597239
1863,1270360728.600000,-1061776848.557040,-163177111.737517,1270053561.012395,806679328.711085,-1091415914.075974,-1204431425.151079,580284817.896335,107626640.524243,-889774819.829396
1864,1270360728.600000,-1072601038.618068,-190840688.849802,1270260426.257233,846075321.170013,-1055156411.674577,-1226382922.085284,497185736.558262,222342420.721485,-797394455.065328
1865,1270360728.600000,-1083160580.422490,-218411977.098491,1268950469.347852,884060287.321073,-1015887985.405928,-1243966203.163190,411491967.388508,335213960.011775,-697457027.090254
1866,1270360728.600000,-1093452868.561373,-245877643.253227,1266125254.508106,920570878.446690,-973722614.597147,-1257118639.033215,323650724.705178,445305034.397341,-590909662.455709
1867,1270360728.600000,-1103475363.566622,-273224405.161605,1261788155.336331,955546204.690717,-928780539.611859,-1265793382.435915,234120429.952676,551702482.717945,-478762131.375567
1868,1270360728.600000,-1113225592.537570,-300439038.172223,1255944350.776917,988927936.606329,-881189918.968175,-1269959535.067832,143368319.315142,653523780.955174,-362077277.936545
1869,1270360728.600000,-1122701149.751112,-327508381.530076,1248600818.936120,1020660402.433842,-831086463.876940,-1269602257.637214,51868005.327798,749924362.414188,-241960947.316770
1870,1270360728.600000,-1131899697.255288,-354419344.740911,1239766328.749462,1050690680.946339,-778613051.242701,-1264722822.719621,-39902994.788250,840104623.064286,-119551505.474802
1871,1270360728.600000,-1140818965.446147,-381158913.901744,1229451429.510746,1078968689.707926,-723919316.230318,-1255338610.225192,-131465751.168824,923316553.932878,3990949.367353
1872,1270360728.600000,-1149456753.627724,-407714157.994198,1217668438.275090,1105447268.597870,-667161225.559899,-1241483045.493655,-222342420.721535,998869945.538755,127495581.201774
1873,1270360728.600000,-1157810930.555032,-434072235.137896,1204431425.151093,1130082258.460963,-608500632.745981,-1223205480.237663,-312058740.869416,1066138112.901992,249791912.476583
1874,1270360728.600000,-1165879434.959922,-460220398.800617,1189756196.499686,1152832574.753203,-548104816.550175,-1200571016.758399,-400146504.608382,1124563093.643764,369720916.940741
1875,1270360728.600000,-1173660276.059665,-486146003.962467,1173660276.059669,1173660276.059664,-486146003.962488,-1173660276.059688,-486146003.962350,1173660276.059608,486146003.962304
1876,1270360728.600000,-1181151534.048147,-511836513.230836,1156162884.022603,1192530627.370665,-422800879.072550,-1142569110.686554,-569608429.084027,1213022418.778609,597963790.220291
1877,1270360728.600000,-1188351360.569552,-537279502.903437,1137284914.081887,1209412158.010399,-358250079.230508,-1107408263.310875,-650098210.481120,1242323028.666636,704114556.684157
1878,1270360728.600000,-1195257979.174417,-562462668.976226,1117048908.483546,1224276714.121564,-292677679.934623,-1068302972.280562,-727195292.144300,1261319068.955558,803592291.778461
1879,1270360728.600000,-1201869685.757953,-587373833.093574,1095479031.108424,1237099505.618472,-226270669.914875,-1025392525.536783,-800497323.714492,1269852975.135360,895454225.551012
1880,1270360728.600000,-1208184848.980489,-612000948.437575,1072601038.618070,1247859147.530188,-159218417.908561,-978829764.488642,-869621760.248498,1267853961.888422,978829764.488493
1881,1270360728.600000,-1214201910.669997,-636332105.553796,1048442249.698586,1256537695.664957,-91712132.649530,-928780539.611908,-934207858.625275,1255338610.225201,1052928742.301163
1882,1270360728.600000,-1219919386.206540,-660355538.110562,1023031512.439305,1263120676.536289,-23944317.609860,-875423119.711317,-993918560.173930,1232410729.951447,1117048908.483466
1883,1270360728.600000,-1225335864.888583,-684059628.589064,996399169.885202,1267597111.500836,43891777.950031,-818947556.950425,-1048442249.698540,1199260498.607599,1170582583.679379
1884,1270360728.600000,-1230450010.281059,-707432913.901511,968577023.804122,1269959535.067833,111602710.058559,-759555009.910566,-1097494381.719648,1156162884.022663,1213022418.778599
1885,1270360728.600000,-1235260560.545117,-730464090.934525,939598296.712245,1270204007.349517,178995391.664856,-697457027.090194,-1140818965.446105,1103475363.566694,1243966203.163171
1886,1270360728.600000,-1239766328.749460,-753142022.015285,909497592.202948,1268330120.631806,245877643.253205,-632874793.396790,-1178189900.726720,1041634959.019890,1263120676.536266
1887,1270360728.600000,-1243966203.163207,-775455740.297550,878310853.626492,1264341000.054261,312058740.869507,-566038342.315207,-1209412158.010361,971154611.652684,1270304308.207365
1888,1270360728.600000,-1247859147.530189,-797394455.065184,846075321.170030,1258243298.398194,377349959.996667,-497185736.558208,-1234322796.156346,892618927.584528,1265449017.494084
1889,1270360728.600000,-1251444201.324634,-818947556.950394,812829487.388926,1250047184.991595,441565113.728830,-426562220.118412,-1252791812.783405,806679328.711172,1248600818.936150
1890,1270360728.600000,-1254720479.988164,-840104623.064384,778613051.242676,1239766328.749459,504521083.708719,-354419344.740993,-1264722822.719607,714048649.422285,1219919386.206598
1891,1270360728.600000,-1257687175.148043,-860855422.037715,743466870.690273,1227417875.377682,566038342.315127,-281014073.929295,-1270053561.012393,615495223.927053,1179676538.853104
1892,1270360728.600000,-1260343554.816631,-881189918.968158,707432913.901519,1213022418.778646,625941464.610425,-206607867.674487,-1268756207.873773,511836513.230977,1128253666.211077
1893,1270360728.600000,-1262688963.571995,-901098280.273434,670554209.142781,1196603966.706124,684059628.589045,-131465751.168972,-1260837533.864837,403932324.625972,1066138112.902172
1894,1270360728.600000,-1264722822.719616,-920570878.446687,632874793.396762,1178189900.726758,740227102.300049,-55855370.821527,-1246338864.561883,292677679.934750,993918560.174126
1895,1270360728.600000,-1266444630.435186,-939598296.712239,594439659.777741,1157810930.555027,794283716.454404,19953959.064543,-1225335864.888610,178995391.665040,912279446.853379
1896,1270360728.600000,-1267853961.888413,-958171333.579473,555294703.805239,1135501042.837652,846075321.170013,95692215.553506,-1197938144.239801,63828408.650998,821994482.784480
1897,1270360728.600000,-1268950469.347851,-976281007.292563,515486668.599974,1111297444.473030,895454225.551114,171089628.863902,-1164288684.457359,-51868005.327554,723919316.230455
1898,1270360728.600000,-1269733882.266691,-993918560.174020,475063089.067755,1085240500.560053,942279618.849429,245877643.253169,-1124563093.643890,-167134195.074137,618983424.727029
1899,1270360728.600000,-1270204007.349517,-1011075462.859772,434072235.137896,1057373667.080073,986417972.005207,319789873.578075,-1078968689.707993,-281014073.929115,508181306.242148
1900,1270360728.600000,-1270360728.600000,-1027743418.423942,392563054.123956,1027743418.423952,1027743418.423928,392563054.123882,-1027743418.424002,-392563054.123792,392563054.124092
1901,1270360728.600000,-1270204007.349517,-1043914366.391119,350585112.275515,996399169.885202,1066138112.902071,463937976.322529,-971154611.652670,-500855881.755993,273224405.161790
1902,1270360728.600000,-1269733882.266690,-1059580486.634376,308188535.591061,963393195.248675,1101492567.679022,533660412.019632,-909497592.202995,-604994311.398628,151296355.072489
1903,1270360728.600000,-1268950469.347851,-1074734203.156977,265423949.962301,928780539.611850,1133705964.656559,601482019.001883,-843094132.616630,-704114556.684198,27934439.834506
1904,1270360728.600000,-1267853961.888413,-1089368187.756092,222342420.721632,892618927.584451,1162686442.895416,667161225.559822,-772290775.917415,-797394455.065044,-95692215.553411
1905,1270360728.600000,-1266444630.435186,-1103475363.566622,178995391.664879,854968667.019205,1188351360.569543,730464090.934470,-697457027.090224,-884060287.320953,-218411977.098304
1906,1270360728.600000,-1264722822.719616,-1117048908.483541,135434623.622016,815892548.434695,1210627530.630550,791165138.584017,-618983424.726946,-963393195.248587,-339061805.617645
1907,1270360728.600000,-1262688963.571994,-1130082258.460969,91712132.649499,775455740.297550,1229451429.510739,849048159.301591,-537279502.903515,-1034735144.301020,-456498279.088935
1908,1270360728.600000,-1260343554.816631,-1142569110.686524,47880127.917647,733725680.338977,1244769378.269234,903906981.324451,-452771653.923951,-1097494381.719630,-569608429.083995
1909,1270360728.600000,-1257687175.148043,-1154503426.629265,3990949.367539,690771963.086771,1256537695.664952,955546204.690670,-365900903.085852,-1151150344.884981,-677320288.588373
1910,1270360728.600000,-1254720479.988163,-1165879434.959922,-39902994.788359,646666223.800228,1264722822.719611,1003781897.228477,-277120607.079788,-1195257979.174367,-778613051.242527
1911,1270360728.600000,-1251444201.324634,-1176691634.341805,-83749290.646896,601482019.001951,1269301418.415833,1048442249.698553,-186894088.034291,-1229451429.510708,-872526745.723165
1912,1270360728.600000,-1247859147.530188,-1186934796.091249,-127495581.201932,555294703.805223,1270260426.257233,1089368187.756052,-95692215.553668,-1253447074.983263,-958171333.579337
1913,1270360728.600000,-1243966203.163205,-1196603966.706121,-171089628.863987,508181306.241950,1267597111.500839,1126413938.552798,-3990949.367624,-1267045881.368932,-1034735144.301000
1914,1270360728.600000,-1239766328.749459,-1205694470.261322,-214479377.837321,460220398.800634,1261319068.955581,1159447549.960976,87731144.583578,-1270135052.041054,-1101492567.678939
1915,1270360728.600000,-1235260560.545116,-1214201910.669997,-257613016.279913,411491967.388439,1251444201.324641,1188351360.569531,178995391.664749,-1262688963.572009,-1157810930.554956
1916,1270360728.600000,-1230450010.281059,-1222122173.809462,-300439038.172205,362077277.936393,1238000668.153449,1213022418.778631,269325506.628839,-1244769378.269268,-1203156492.788892
1917,1270360728.600000,-1225335864.888583,-1229451429.510744,-342906304.820573,312058740.869512,1221026805.528825,1233372849.499912,358250079.230352,-1216524931.881892,-1237099505.618436
1918,1270360728.600000,-1219919386.206541,-1236186133.410830,-384964105.922174,261519773.668387,1200571016.758383,1249330167.156031,445305034.397375,-1178189900.726817,-1259318284.472173
1919,1270360728.600000,-1214201910.669998,-1242323028.666672,-426562220.118340,210544661.751281,1176691634.341826,1260837533.864816,530036054.123013,-1130082258.461038,-1269602257.637206
1920,1270360728.600000,-1208184848.980489,-1247859147.530189,-467650974.964050,159218417.908548,1149456753.627737,1267853961.888409,612000948.437476,-1072601038.618145,-1267853961.888424
1921,1270360728.600000,-1201869685.757952,-1252791812.783419,-508181306.241958,107626640.524355,1118944038.630404,1270354459.626237,690771963.086646,-1006223024.785696,-1254089966.166587
1922,1270360728.600000,-1195257979.174419,-1257118639.033224,-548104816.550138,55855370.821442,1085240500.560072,1268330120.631810,765938011.874453,-931498795.877255,-1228440714.551212
1923,1270360728.600000,-1188351360.569552,-1260837533.864821,-587373833.093582,3990949.367539,1048442249.698617,1261788155.336339,837106822.018652,-849048159.301766,-1191149290.016542
1924,1270360728.600000,-1181151534.048147,-1263946698.853675,-625941464.610437,-47880127.917638,1008654221.327693,1250751865.366106,903906981.324426,-759555009.910624,-1142569110.686601
